dse,n,q_hi,score,miss_hi,coverage
1.0,2846,2.300533406118245,0.6060501088342517,0.11806043569922697,0.8545326774420239
2.0,1320,2.36861931147927,1.1548816028445898,0.16666666666666663,0.7931818181818182
3.0,834,3.7779645634989074,0.6990108805836442,0.0695443645083933,0.9184652278177458
4.0,833,3.704389607816532,1.1539854104083995,0.08043217286914761,0.9183673469387755
5.0,825,3.6475623119558414,0.260888159112439,0.036363636363636376,0.9042424242424243
